CarID,Listed_Date,Make,Model,Year,Vehicle_Type,Size,Color,Transmission,Fuel_Type,Drive,Cylinders,Odometer,Condition,Title_Status,State,Region
1175454,2021-04-21T14:57:58-0400,honda,accord exl,2012,sedan,full-size,grey,automatic,gas,fwd,4,115000,excellent,clean,va,harrisonburg
873549,2021-04-18T09:51:25-0400,ford,fusion,2014,sedan,mid-size,black,automatic,gas,fwd,4,106037,excellent,clean,oh,cincinnati
753981,2021-04-20T10:56:44-0400,chevrolet,cruze,2012,sedan,compact,white,automatic,gas,fwd,4,101984,like new,clean,nj,central NJ
768840,2021-05-03T14:48:13-0400,honda,cr-v,2008,SUV,compact,white,automatic,gas,4wd,4,123918,excellent,clean,nj,south jersey
683526,2021-04-24T10:07:59-0600,gmc,sle,1990,pickup,full-size,white,automatic,gas,4wd,8,108000,excellent,clean,mt,kalispell
1051677,2021-04-20T11:34:27-0600,jeep,wrangler unlimited,2017,SUV,mid-size,black,automatic,gas,4wd,6,54067,excellent,clean,sd,rapid city / west SD
649134,2021-04-30T20:46:16-0500,toyota,rav4 limited awd,2014,SUV,full-size,silver,automatic,gas,4wd,4,86738,excellent,clean,mn,minneapolis / st paul
350241,2021-05-03T17:09:21-0400,ford,f-350,2014,truck,compact,blue,automatic,gas,4wd,8,123456,like new,clean,fl,tampa bay area
1067304,2021-04-17T12:54:13-0400,toyota,tacoma access cab pickup,2020,truck,mid-size,silver,automatic,gas,4wd,6,5554,like new,clean,tn,knoxville
991542,2021-04-21T07:36:43-0400,honda,odyssey,2009,mini-van,full-size,black,automatic,gas,fwd,6,131000,good,clean,pa,lancaster
1022274,2021-04-11T09:22:58-0400,honda,accord ex,2009,sedan,mid-size,green,automatic,gas,fwd,6,173000,good,clean,pa,williamsport
127344,2021-04-30T16:46:40-0700,toyota,prius,2013,sedan,mid-size,white,automatic,hybrid,fwd,4,160000,excellent,clean,ca,orange county
887022,2021-04-30T12:45:16-0400,ford,explorer,2004,SUV,mid-size,blue,automatic,gas,4wd,8,172564,excellent,clean,oh,columbus
1117773,2021-04-21T15:16:37-0600,kia,forte,2015,sedan,mid-size,white,automatic,gas,fwd,4,124000,like new,rebuilt,tx,el paso
1105770,2021-05-04T19:58:56-0500,honda,accord,2010,coupe,mid-size,blue,automatic,gas,fwd,4,93000,excellent,clean,tx,dallas / fort worth
1080126,2021-04-28T09:52:16-0500,ford,f450,2003,truck,full-size,white,automatic,diesel,rwd,8,96101,excellent,clean,tn,nashville
988221,2021-04-25T11:51:51-0400,kia,optima,2012,sedan,compact,white,automatic,gas,fwd,4,119000,excellent,clean,pa,harrisburg
506217,2021-05-02T21:51:40-0500,audi,a3 tdi,2015,sedan,compact,brown,automatic,diesel,fwd,4,67000,excellent,clean,ks,wichita
380244,2021-04-27T06:45:34-0400,ford,f250 super duty,2001,truck,full-size,blue,automatic,diesel,4wd,8,200000,good,clean,ga,savannah / hinesville
303834,2021-04-22T02:36:45-0400,pontiac,g6,2006,sedan,full-size,grey,automatic,gas,fwd,4,132337,good,clean,fl,lakeland
412749,2021-04-29T15:48:59-0700,honda,cr-v,2016,SUV,full-size,silver,automatic,gas,4wd,4,55000,excellent,rebuilt,id,spokane / coeur d'alene
253671,2021-04-23T12:12:08-0400,chevrolet,cc4500,2008,truck,full-size,white,automatic,gas,4wd,8,100921,good,clean,ct,hartford
1116906,2021-04-26T10:35:24-0600,ram,1500,2019,truck,full-size,black,automatic,gas,rwd,8,13000,like new,rebuilt,tx,el paso
972615,2021-05-03T10:53:41-0700,toyota,corolla le 4dr sedan,2018,sedan,mid-size,white,automatic,gas,fwd,4,24000,excellent,clean,or,portland
267447,2021-05-01T12:36:45-0400,chevrolet,suburban 1500,2003,SUV,full-size,green,automatic,gas,4wd,8,140000,good,clean,dc,"washington, DC"
1244124,2021-04-18T20:26:37-0400,chevrolet,el camino,1987,pickup,full-size,grey,automatic,gas,rwd,8,106000,excellent,clean,wv,morgantown
170154,2021-04-30T15:10:25-0700,buick,enclave cxl,2011,SUV,full-size,white,automatic,gas,fwd,6,99023,excellent,clean,ca,san diego
358428,2021-05-01T10:17:50-0400,chevrolet,trailblazer,2009,SUV,full-size,silver,automatic,gas,4wd,6,123112,excellent,clean,fl,treasure coast
996255,2021-04-09T08:48:55-0400,ram,1500 4x4,2002,truck,full-size,red,automatic,gas,4wd,8,160000,good,clean,pa,lehigh valley
600396,2021-05-04T10:16:37-0400,gmc,sierra 2500hd,2016,truck,full-size,black,automatic,gas,4wd,8,140005,good,clean,mi,grand rapids
818916,2021-04-28T20:53:38-0400,bmw,m3 e46 convertible,2006,convertible,mid-size,black,manual,gas,rwd,6,67100,excellent,clean,ny,long island
462483,2021-04-07T15:18:14-0400,chevrolet,trailblazer,2004,SUV,full-size,silver,automatic,gas,4wd,6,174000,excellent,clean,in,muncie / anderson
288837,2021-04-13T12:55:51-0400,audi,a6,2007,sedan,full-size,silver,automatic,gas,4wd,6,127000,like new,clean,fl,ft myers / SW florida
32544,2021-05-03T15:55:20-0700,honda,accord,2005,sedan,full-size,white,automatic,gas,fwd,4,181000,excellent,clean,az,phoenix
412548,2021-04-29T19:42:50-0700,ford,edge,2008,SUV,full-size,white,automatic,gas,4wd,6,173606,good,clean,id,spokane / coeur d'alene
401235,2021-04-26T13:54:16-0600,gmc,sierra,2014,truck,full-size,white,automatic,gas,4wd,8,38900,like new,clean,id,east idaho
1150065,2021-04-26T15:29:42-0500,chevrolet,tahoe,2008,SUV,full-size,black,automatic,gas,rwd,8,155718,good,salvage,tx,tyler / east TX
194505,2021-04-25T16:47:51-0700,toyota,avalon xls,2001,sedan,full-size,green,automatic,gas,fwd,6,143609,excellent,clean,ca,stockton
755133,2021-04-15T23:18:50-0400,ram,3500 4x4,2015,pickup,full-size,grey,automatic,gas,4wd,8,72455,good,clean,nj,central NJ
82899,2021-04-22T12:06:36-0700,chevrolet,camaro rs,2010,coupe,mid-size,black,manual,gas,rwd,6,135000,like new,clean,ca,fresno / madera
123909,2021-05-03T19:20:44-0700,bmw,z4 2.5i,2005,convertible,sub-compact,blue,automatic,gas,fwd,4,157375,excellent,clean,ca,orange county
158694,2021-05-02T22:52:37-0700,honda,cr-v,2007,SUV,mid-size,red,automatic,gas,fwd,4,108000,excellent,clean,ca,sacramento
638094,2021-04-19T09:59:43-0500,buick,envision,2017,SUV,mid-size,brown,automatic,gas,4wd,4,24000,like new,clean,mn,fargo / moorhead
833916,2021-04-09T10:23:37-0400,chevrolet,corvette,1994,hatchback,mid-size,red,automatic,gas,rwd,8,91000,excellent,clean,ny,plattsburgh-adirondacks
1026156,2021-05-01T08:44:22-0400,toyota,corolla le,2009,sedan,compact,white,automatic,gas,fwd,4,151000,good,clean,ri,rhode island
293235,2021-04-27T16:14:06-0400,kia,forte lx sedan 4d,2016,sedan,full-size,red,automatic,gas,fwd,4,9533,like new,clean,fl,heartland florida
452469,2021-04-22T14:32:30-0400,jeep,patriot sport 4x4,2015,SUV,full-size,black,automatic,gas,4wd,4,68266,like new,clean,in,fort wayne
23595,2021-04-24T23:24:06-0800,ram,2500,2005,pickup,full-size,blue,automatic,diesel,4wd,6,245000,good,clean,ak,fairbanks
322440,2021-05-03T09:13:31-0500,ford,bronco,1995,convertible,full-size,green,automatic,gas,4wd,8,200000,good,clean,fl,pensacola
761805,2021-04-30T23:30:20-0400,lexus,ct 200h hybrid,2012,hatchback,compact,grey,automatic,hybrid,fwd,4,88873,excellent,clean,nj,north jersey
1051611,2021-04-21T16:30:36-0600,toyota,tundra 4x4,2016,truck,full-size,brown,automatic,gas,4wd,8,101920,like new,clean,sd,rapid city / west SD
776253,2021-04-09T12:00:09-0400,ram,1500,2008,pickup,mid-size,black,automatic,gas,rwd,6,120582,good,clean,nj,south jersey
411576,2021-04-30T13:29:06-0700,buick,regal sport touring,2017,sedan,mid-size,red,automatic,gas,fwd,4,15101,like new,clean,id,spokane / coeur d'alene
829677,2021-05-01T15:43:53-0400,audi,a3 premium plus,2015,sedan,full-size,grey,automatic,gas,4wd,4,127700,like new,clean,ny,new york city
1135380,2021-05-01T15:56:04-0500,mini,cooper countryman,2012,sedan,compact,white,automatic,gas,fwd,4,95000,good,rebuilt,tx,mcallen / edinburg
315576,2021-04-30T15:42:29-0400,hyundai,accent,2008,sedan,compact,red,automatic,gas,fwd,4,98703,excellent,clean,fl,orlando
8700,2021-04-27T14:43:10-0500,nissan,murano sl,2011,SUV,full-size,silver,automatic,gas,fwd,6,113374,excellent,clean,al,huntsville / decatur
871899,2021-04-22T20:51:06-0400,honda,civic,2012,coupe,full-size,black,automatic,gas,fwd,4,123000,good,clean,oh,cincinnati
1075353,2021-04-06T05:55:32-0500,hyundai,sonata se,2018,sedan,compact,white,automatic,gas,fwd,4,10000,excellent,clean,tn,memphis
280545,2021-04-06T11:33:08-0400,chevrolet,silverado,2008,coupe,mid-size,black,automatic,gas,4wd,8,200000,good,clean,fl,daytona beach
1077594,2021-05-01T14:36:12-0500,bmw,328i hardtop convertible,2009,convertible,compact,silver,automatic,gas,rwd,6,73757,excellent,clean,tn,nashville
1159926,2021-04-13T20:43:40-0600,toyota,avalon,2000,sedan,mid-size,brown,automatic,gas,fwd,6,200030,excellent,clean,ut,st george
350778,2021-05-03T10:44:56-0400,chevrolet,equinox`,2011,SUV,mid-size,black,automatic,gas,fwd,6,171708,excellent,clean,fl,tampa bay area
589074,2021-05-03T17:51:18-0400,ford,focus,2007,sedan,compact,grey,automatic,gas,fwd,4,58100,excellent,clean,mi,detroit metro
474711,2021-04-16T09:49:45-0500,mercedes-benz,sl-class,1997,convertible,mid-size,blue,automatic,gas,rwd,6,79351,good,rebuilt,ia,des moines
834651,2021-05-03T12:50:23-0400,ford,escape,2010,SUV,full-size,grey,automatic,gas,fwd,4,157157,good,clean,ny,rochester
155586,2021-05-03T20:52:17-0700,nissan,rogue,2013,SUV,compact,white,automatic,gas,4wd,4,59117,excellent,salvage,ca,sacramento
229569,2021-05-03T11:28:12-0600,jeep,grand cherokee,2012,SUV,full-size,grey,automatic,gas,4wd,8,176707,excellent,clean,co,denver
300282,2021-04-18T13:27:42-0400,mitsubishi,outlander ls,2003,SUV,compact,red,automatic,gas,fwd,4,185000,good,clean,fl,jacksonville
36282,2021-05-02T13:09:38-0700,toyota,sienna xle limited,2006,mini-van,full-size,silver,automatic,gas,fwd,6,162000,excellent,clean,az,phoenix
1191339,2021-04-16T18:50:48-0400,dodge,charger,2011,sedan,full-size,black,automatic,gas,rwd,6,180000,excellent,clean,va,richmond
205332,2021-04-12T14:01:42-0700,volvo,s80,2008,sedan,mid-size,white,automatic,gas,fwd,6,221137,excellent,clean,ca,ventura county
499896,2021-04-23T21:50:05-0500,chevrolet,express 2500,2012,van,full-size,white,automatic,gas,rwd,8,200661,excellent,clean,ks,"kansas city, MO"
846234,2021-04-23T22:06:34-0400,ram,2500,2014,truck,full-size,white,automatic,diesel,4wd,6,132903,good,clean,ny,utica-rome-oneida
1083189,2021-04-22T19:39:31-0500,chevrolet,silverado,2005,pickup,full-size,blue,automatic,diesel,4wd,8,98000,excellent,clean,tn,nashville
834114,2021-04-13T12:18:59-0400,chevrolet,silverado 1500 lt,2008,pickup,full-size,red,automatic,gas,4wd,8,128000,excellent,clean,ny,potsdam-canton-massena
969981,2021-05-03T20:30:38-0700,chrysler,200,2013,sedan,mid-size,silver,automatic,gas,fwd,4,83045,excellent,clean,or,portland
70455,2021-04-07T02:02:07-0700,ford,f350 super duty lariat,2013,truck,full-size,white,automatic,diesel,4wd,8,163940,excellent,clean,ca,bakersfield
292398,2021-04-13T09:46:55-0400,ford,f-650,2008,truck,full-size,white,manual,diesel,rwd,6,13158,like new,clean,fl,gainesville
498903,2021-04-25T14:24:28-0500,mercedes-benz,benz e350 4matic,2009,sedan,full-size,black,automatic,gas,4wd,6,138460,excellent,clean,ks,"kansas city, MO"
577149,2021-04-26T16:19:00-0400,toyota,tundra,2000,pickup,full-size,blue,automatic,gas,4wd,8,249000,good,clean,ma,worcester / central MA
842916,2021-04-23T09:20:30-0400,jeep,wrangler,2007,SUV,full-size,grey,automatic,gas,4wd,6,122236,good,clean,ny,syracuse
486615,2021-04-23T09:00:41-0500,cadillac,srx,2015,SUV,compact,silver,automatic,gas,4wd,6,63332,excellent,clean,ia,omaha / council bluffs
854265,2021-04-26T17:17:39-0400,honda,cr-v,2011,SUV,mid-size,blue,automatic,gas,4wd,4,223626,good,clean,nh,new hampshire
1215786,2021-05-04T16:38:27-0700,toyota,4runner,2002,SUV,mid-size,silver,automatic,gas,4wd,6,263000,excellent,clean,wa,lewiston / clarkston
369156,2021-05-01T05:55:28-0400,volkswagen,golf,2010,hatchback,mid-size,silver,automatic,gas,fwd,4,90000,excellent,clean,ga,atlanta
1132320,2021-04-06T22:35:51-0500,dodge,durango limited,2005,SUV,full-size,silver,automatic,gas,fwd,8,229000,good,clean,tx,killeen / temple / ft hood
1228518,2021-05-03T12:01:35-0700,pontiac,vibe,2009,hatchback,mid-size,black,automatic,gas,fwd,4,105408,excellent,clean,wa,seattle-tacoma
499176,2021-04-24T21:08:23-0500,chevrolet,cruze ls,2011,sedan,mid-size,white,automatic,gas,fwd,4,192112,excellent,clean,ks,"kansas city, MO"
499938,2021-04-23T21:29:41-0500,chevrolet,tahoe,2012,SUV,full-size,custom,automatic,gas,rwd,8,116379,excellent,clean,ks,"kansas city, MO"
756885,2021-04-11T06:17:22-0400,audi,a4 quattro,2003,sedan,compact,red,automatic,gas,4wd,4,98396,fair,clean,nj,central NJ
1175964,2021-04-04T18:28:40-0400,ford,mustang,2007,coupe,mid-size,white,automatic,gas,fwd,6,152000,excellent,clean,va,harrisonburg
624057,2021-04-15T10:16:53-0400,gmc,canyon denali,2017,pickup,mid-size,white,automatic,gas,4wd,6,27000,like new,clean,mi,northern michigan
637473,2021-04-25T12:16:13-0500,cadillac,srx,2006,SUV,mid-size,red,automatic,gas,4wd,6,130000,like new,clean,mn,fargo / moorhead
734412,2021-04-15T08:17:57-0400,chevrolet,corvette,2004,convertible,full-size,yellow,automatic,gas,rwd,8,109000,excellent,clean,nc,winston-salem
642492,2021-05-04T09:33:01-0500,chevrolet,equinox,2013,SUV,full-size,grey,automatic,gas,fwd,4,162762,excellent,clean,mn,minneapolis / st paul
652983,2021-04-24T10:15:39-0500,ford,excursion limited,2001,SUV,full-size,black,automatic,diesel,4wd,8,370000,good,clean,mn,st cloud
649140,2021-04-30T20:43:58-0500,honda,accord ex-l v6,2014,sedan,full-size,white,automatic,gas,fwd,6,52181,excellent,clean,mn,minneapolis / st paul
515247,2021-04-17T07:30:58-0400,hyundai,veloster base 3dr coupe,2013,hatchback,compact,white,automatic,gas,fwd,4,130000,excellent,clean,ky,lexington
420897,2021-05-04T07:59:23-0500,ford,mustang,1990,coupe,mid-size,red,manual,gas,rwd,8,100092,good,clean,il,chicago
148851,2021-04-28T18:27:20-0700,nissan,xterra,2006,SUV,full-size,custom,automatic,gas,4wd,6,115379,excellent,clean,ca,reno / tahoe
1279146,2021-04-27T20:54:00-0600,chevrolet,silverado,2012,truck,full-size,black,automatic,gas,4wd,8,175102,good,rebuilt,wy,wyoming
325665,2021-04-30T05:04:35-0400,nissan,altima,2008,sedan,mid-size,grey,automatic,gas,fwd,4,116624,excellent,clean,fl,sarasota-bradenton
1033452,2021-04-20T11:19:34-0400,toyota,camry le,1999,sedan,mid-size,green,automatic,gas,fwd,4,128000,good,clean,sc,charleston
1108365,2021-05-03T14:36:46-0500,toyota,sienna le,2009,mini-van,full-size,blue,automatic,gas,fwd,6,166355,good,clean,tx,dallas / fort worth
346701,2021-04-07T07:32:49-0400,nissan,titan,2004,truck,full-size,black,automatic,gas,4wd,8,142000,good,clean,fl,st augustine
536889,2021-04-26T16:40:31-0400,toyota,camry se,2012,sedan,mid-size,red,automatic,gas,fwd,4,111000,excellent,clean,me,maine
1266333,2021-05-04T14:55:44-0500,honda,accord ex v6,2005,sedan,mid-size,silver,automatic,gas,fwd,6,167090,good,clean,wi,milwaukee
528822,2021-04-27T10:02:32-0500,chevrolet,venture van,2001,van,full-size,grey,automatic,gas,fwd,6,47400,good,clean,la,new orleans
64293,2021-05-01T08:48:43-0700,mini,cooper countryman,2016,hatchback,mid-size,blue,automatic,gas,fwd,4,53000,excellent,clean,ca,bakersfield
403077,2021-04-08T18:07:25-0600,toyota,sienna xle,2004,mini-van,full-size,red,automatic,gas,fwd,6,259300,excellent,clean,id,east idaho
600315,2021-05-04T11:46:00-0400,jeep,grand cherokee,2018,SUV,full-size,blue,automatic,gas,4wd,6,59000,excellent,lien,mi,grand rapids
621489,2021-04-29T22:07:03-0400,subaru,outback,2007,SUV,mid-size,silver,manual,gas,4wd,4,277000,good,clean,mi,muskegon
1009365,2021-04-27T21:01:18-0400,nissan,maxima,2013,sedan,full-size,white,automatic,gas,fwd,6,71000,excellent,clean,pa,pittsburgh
1190397,2021-04-22T08:37:51-0400,toyota,4runner sr5 premium,1994,SUV,mid-size,red,automatic,gas,fwd,6,200000,good,clean,va,richmond
584517,2021-04-28T13:33:29-0400,toyota,prius,2010,hatchback,mid-size,white,automatic,gas,fwd,4,80079,excellent,clean,mi,battle creek
401379,2021-04-24T20:41:14-0600,ford,f-150,2013,pickup,full-size,grey,automatic,gas,4wd,6,280000,good,clean,id,east idaho
925500,2021-04-29T13:20:24-0500,chevrolet,silverado 2500hd,2005,pickup,full-size,silver,automatic,gas,4wd,8,243000,fair,rebuilt,ok,tulsa
1078941,2021-04-29T18:14:24-0500,chevrolet,silverado 3500hd,2012,truck,full-size,white,automatic,gas,rwd,8,148760,excellent,clean,tn,nashville
1032747,2021-04-26T20:47:31-0400,toyota,avalon,2017,sedan,full-size,white,automatic,gas,fwd,6,30720,excellent,clean,sc,charleston
916614,2021-04-26T17:45:15-0500,ford,super duty f-350 srw,2008,pickup,full-size,black,automatic,diesel,4wd,8,211298,excellent,clean,ok,oklahoma city
1028103,2021-04-22T17:10:54-0400,ford,e350 super duty,2008,truck,full-size,white,automatic,gas,rwd,8,131328,good,clean,ri,rhode island
35718,2021-05-02T16:53:00-0700,lexus,nx 300h,2015,SUV,full-size,brown,automatic,hybrid,fwd,4,123200,excellent,clean,az,phoenix
987288,2021-05-03T12:48:05-0400,chevrolet,sonic lt turbo,2013,sedan,compact,black,automatic,gas,fwd,4,151000,excellent,clean,pa,harrisburg
886722,2021-05-01T08:18:42-0400,ford,expedition limited 4x4,2003,SUV,full-size,white,automatic,gas,4wd,8,191000,like new,clean,oh,columbus
505797,2021-04-08T08:25:49-0500,dodge,dakota crew cab,2003,pickup,mid-size,red,automatic,gas,rwd,8,167954,good,clean,ks,topeka
342723,2021-04-29T11:04:57-0400,chevrolet,tahoe,1997,SUV,full-size,custom,automatic,gas,fwd,8,214000,like new,clean,fl,space coast
51612,2021-05-03T17:12:52-0500,honda,pilot,2014,SUV,full-size,black,automatic,gas,4wd,6,153000,good,clean,ar,fayetteville
3906,2021-04-14T14:59:20-0500,ford,transit,2019,van,full-size,white,automatic,gas,rwd,6,13646,like new,clean,al,birmingham
428499,2021-04-28T16:24:35-0500,chevrolet,corvette,1989,coupe,compact,red,automatic,gas,rwd,8,92000,excellent,clean,il,chicago
382959,2021-05-04T07:28:58-1000,toyota,rav4,2004,SUV,full-size,silver,automatic,gas,fwd,4,160000,good,clean,hi,hawaii
257016,2021-04-09T12:54:10-0400,chevrolet,equinox 2lt awd,2013,SUV,mid-size,red,automatic,gas,4wd,4,115000,excellent,clean,ct,hartford
805437,2021-05-01T15:48:55-0400,dodge,grand caravan,2013,mini-van,full-size,black,automatic,gas,fwd,6,100000,excellent,clean,ny,chautauqua
21972,2021-04-10T08:24:36-0800,jeep,scrambler cj8,1982,truck,compact,grey,manual,gas,4wd,6,145000,excellent,clean,ak,anchorage / mat-su
1052517,2021-04-05T11:39:24-0600,ford,f-150,2014,truck,mid-size,silver,automatic,gas,4wd,8,78439,excellent,clean,sd,rapid city / west SD
925374,2021-04-29T17:39:02-0500,chevrolet,silverado 3500hd,2011,truck,full-size,blue,automatic,diesel,4wd,8,192000,good,clean,ok,tulsa
236529,2021-04-30T13:46:36-0600,acura,rl,2006,sedan,full-size,blue,automatic,gas,fwd,6,95000,excellent,rebuilt,co,fort collins / north CO
888135,2021-04-27T10:43:42-0400,saturn,aura xe,2007,sedan,mid-size,blue,automatic,gas,fwd,6,91000,like new,clean,oh,columbus
178041,2021-04-16T12:22:57-0700,ford,f-150,2010,pickup,full-size,custom,automatic,gas,4wd,8,80000,excellent,clean,ca,santa barbara
370479,2021-04-30T10:08:16-0400,mini,cooper hardtop,2018,sedan,compact,white,automatic,gas,fwd,3,17999,excellent,clean,ga,atlanta
468222,2021-04-21T14:08:06-0500,ford,fusion se eco 4dr,2016,sedan,mid-size,red,automatic,gas,fwd,4,44201,excellent,rebuilt,ia,cedar rapids
1120776,2021-04-05T20:51:12-0600,mazda,miata mx-5,2006,convertible,compact,red,automatic,gas,rwd,4,30000,like new,clean,tx,el paso
196731,2021-04-19T09:48:04-0700,nissan,altima,2015,sedan,mid-size,grey,automatic,gas,fwd,4,80000,excellent,clean,ca,stockton
1045104,2021-04-14T16:26:14-0400,lexus,rx350,2010,SUV,mid-size,grey,automatic,gas,fwd,6,177329,excellent,clean,sc,greenville / upstate
545559,2021-04-27T14:46:15-0400,mazda,3,2007,sedan,compact,black,manual,gas,fwd,4,115342,excellent,clean,md,baltimore
100599,2021-05-03T18:10:18-0700,subaru,outback,2001,wagon,mid-size,white,automatic,gas,4wd,4,132000,good,clean,ca,los angeles
47796,2021-04-25T15:40:06-0700,lexus,ls430,2001,sedan,full-size,white,automatic,gas,rwd,8,170000,excellent,clean,az,tucson
1157886,2021-04-28T19:55:01-0600,ford,f350,2000,truck,full-size,white,automatic,gas,fwd,10,195000,excellent,clean,ut,salt lake city
917721,2021-04-23T16:19:20-0500,toyota,camry,2005,sedan,full-size,white,automatic,gas,fwd,4,160000,excellent,clean,ok,oklahoma city
